businessID,businessName,sector,sizeClass,yearsInBusiness,employees,annualRevenue,annualIncome,loanAmount,loanDuration,creditScore,defaultProbability,riskScore,debtToIncomeRatio,debtToEquityRatio,currentRatio,cashFlowStability,revenueVolatility,latePayments,anomalyFlag,fraudFlag,readinessScore,readinessTier,esgScoreE,esgScoreS,esgScoreG,esgComposite,esgTier,qfintrustComposite,loanDecision,registrationDate
SME_00730,Urban Beverage Foods,Food,Growth,11,16,1022640.6,143449.32,511320.3,12,643,0.376,37.6,3.564,1.72,1.81,0.4,0.409,1,0,0,70.15,A,63.7,70.78,77.86,70.78,A,70.47,CONDITIONAL REVIEW,2026-06-10
SME_00731,Smart DairySupport Logistics,AgriTech,Small,9,41,758037.96,116374.68,379018.98,60,599,0.45630000000000004,45.63,3.257,2.1,2.24,0.62,0.238,1,0,1,56.92,B,54.52,60.58,66.64,60.58,B,58.75,FRAUD REVIEW,2026-06-10
SME_00732,Future Grocery Textiles,Retail,Small,2,7,439788.12,87168.48,219894.06,24,626,0.40690000000000004,40.69,2.523,2.17,1.92,0.46,0.293,0,0,0,47.03,C,51.26,56.96,62.66,56.96,B,52.0,CONDITIONAL REVIEW,2026-06-10
SME_00733,Blue Electronics Works,Retail,Small,6,7,355225.2,14939.64,177612.6,48,472,0.6879,68.79,9.9,3.47,1.25,0.13,0.112,2,1,0,28.76,D,38.2,42.44,46.68,42.44,C,35.6,REJECT,2026-06-10
SME_00734,Fresh DairySupport Digital,AgriTech,Micro,7,5,229690.2,40330.08,114845.1,48,584,0.48350000000000004,48.35,2.848,2.47,2.29,0.64,0.547,1,0,0,58.63,B,49.28,54.76,60.24,54.76,B,56.7,CONDITIONAL REVIEW,2026-06-10
SME_00735,Blue HomeGoods Partners,Retail,Small,11,10,487005.84,59008.2,243502.92,24,589,0.4747,47.47,4.127,1.91,2.0,0.5,0.252,1,0,0,50.5,B,54.4,60.44,66.48,60.44,B,55.47,CONDITIONAL REVIEW,2026-06-10
SME_00736,Nova Clinic Digital,Healthcare,Micro,9,10,1725955.92,462631.8,862977.96,48,830,0.03710000000000002,3.71,1.865,0.0,3.0,1.0,0.312,0,1,0,68.8,B,76.29,84.77,93.25,84.77,A,76.78,APPROVE,2026-06-10
SME_00737,Future Packaging Agro,Manufacturing,Small,6,6,736674.48,32434.2,368337.24,36,640,0.38239999999999996,38.24,9.9,1.72,1.98,0.49,0.101,1,0,0,45.22,C,60.22,66.91,73.6,66.91,B,56.06,CONDITIONAL REVIEW,2026-06-10
SME_00738,Green MetalWorks Foods,Manufacturing,Medium,2,8,457063.68,106035.6,228531.84,24,749,0.18379999999999996,18.38,2.155,1.62,2.85,0.92,0.482,0,1,0,68.07,B,68.16,75.73,83.3,75.73,A,71.9,APPROVE,2026-06-10
SME_00739,Ever DairySupport Enterprises,AgriTech,Small,10,3,318015.0,37096.68,159007.5,12,539,0.5657,56.57,4.286,2.25,1.37,0.19,0.347,1,0,0,43.89,C,48.7,54.11,59.52,54.11,B,49.0,CONDITIONAL REVIEW,2026-06-10
SME_00740,Vertex ProcessedFood Ventures,Food,Micro,6,16,574170.48,134478.48,287085.24,24,658,0.3496,34.96,2.135,1.48,2.68,0.84,0.401,0,0,0,71.27,A,62.82,69.8,76.78,69.8,B,70.53,APPROVE,2026-06-10
SME_00741,Golden Grocery Studio,Retail,Micro,1,6,396838.8,-3656.88,198419.4,36,605,0.44610000000000005,44.61,9.9,1.44,1.34,0.17,0.287,1,1,1,35.45,C,52.75,58.61,64.47,58.61,B,47.03,FRAUD REVIEW,2026-06-10
SME_00742,Trust Fashion Textiles,Retail,Micro,4,9,518326.44,14100.24,259163.22,12,519,0.6026,60.26,9.9,2.34,1.11,0.05,0.156,1,0,0,35.37,C,47.49,52.77,58.05,52.77,B,44.07,REJECT,2026-06-10
SME_00743,Golden Fabric Textiles,Textile,Micro,13,4,529755.96,46659.48,264877.98,60,454,0.7206,72.06,5.677,3.29,1.22,0.11,0.106,2,1,1,31.09,C,38.98,43.31,47.64,43.31,C,37.2,FRAUD REVIEW,2026-06-10
SME_00744,Bright Grocery Traders,Retail,Small,2,6,653312.52,1656.36,326656.26,24,562,0.5245,52.45,9.9,2.51,1.37,0.19,0.12,1,1,1,36.63,C,47.9,53.22,58.54,53.22,B,44.92,FRAUD REVIEW,2026-06-10
SME_00745,Fresh Beverage Enterprises,Food,Micro,6,8,391885.08,14617.2,195942.54,24,586,0.47909999999999997,47.91,9.9,2.13,1.62,0.31,0.248,1,0,1,42.63,C,53.86,59.84,65.82,59.84,B,51.23,FRAUD REVIEW,2026-06-10
SME_00746,Urban Beverage Ventures,Food,Growth,7,9,718760.64,174261.12,359380.32,12,717,0.242,24.2,2.062,0.9,2.79,0.89,0.172,0,0,0,57.52,B,72.51,80.57,88.63,80.57,A,69.05,APPROVE,2026-06-10
SME_00747,Future ColdStorage Works,AgriTech,Micro,1,12,619142.4,44409.6,309571.2,12,503,0.6302,63.02,6.971,2.38,1.13,0.06,0.352,1,0,1,43.28,C,43.67,48.52,53.37,48.52,C,45.9,FRAUD REVIEW,2026-06-10
SME_00748,Golden Beverage Hub,Food,Micro,2,21,595153.32,20112.0,297576.66,60,440,0.7455,74.55,9.9,3.45,1.28,0.14,0.132,2,1,0,28.66,D,38.92,43.24,47.56,43.24,C,35.95,REJECT,2026-06-10
SME_00749,Secure Payments Works,FinTech,Medium,14,14,1213012.56,472942.68,606506.28,60,802,0.08720000000000006,8.72,1.282,0.0,3.0,1.0,0.6,0,1,0,89.12,A,82.05,91.17,100.0,91.17,A,90.15,APPROVE,2026-06-10
SME_00750,Secure SMEFinance Foods,FinTech,Small,9,16,1373514.96,400952.4,686757.48,48,760,0.1644,16.44,1.713,0.0,3.0,1.0,0.459,0,1,0,67.64,B,68.18,75.76,83.34,75.76,A,71.7,APPROVE,2026-06-10
SME_00751,Golden LightManufacturing Traders,Manufacturing,Small,3,21,1262057.88,36977.28,631028.94,36,512,0.6142000000000001,61.42,9.9,2.72,1.14,0.07,0.228,1,1,0,53.25,B,49.02,54.47,59.92,54.47,B,53.86,REJECT,2026-06-10
SME_00752,Smart ColdStorage Care,AgriTech,Growth,2,13,261292.44,44296.08,130646.22,12,563,0.5212,52.12,2.949,2.49,1.78,0.39,0.25,1,0,0,45.04,C,50.03,55.59,61.15,55.59,B,50.31,CONDITIONAL REVIEW,2026-06-10
SME_00753,Alpha MetalWorks Digital,Manufacturing,Growth,6,9,955918.8,201631.8,477959.4,12,730,0.21889999999999998,21.89,2.37,0.7,2.52,0.76,0.186,0,0,0,54.55,B,66.29,73.66,81.03,73.66,A,64.1,APPROVE,2026-06-10
SME_00754,Bright ProcessedFood Partners,Food,Medium,10,17,552344.52,59953.56,276172.26,24,699,0.27370000000000005,27.37,4.606,1.42,2.54,0.77,0.321,0,0,0,63.05,B,61.98,68.87,75.76,68.87,B,65.96,APPROVE,2026-06-10
SME_00755,Future Clinic Enterprises,Healthcare,Micro,11,17,2283603.96,618166.2,1141801.98,48,789,0.11170000000000002,11.17,1.847,0.0,3.0,1.0,0.417,0,1,0,70.39,A,73.46,81.62,89.78,81.62,A,76.0,APPROVE,2026-06-10
SME_00756,Nova Packaging Partners,Manufacturing,Small,3,13,1116897.48,189672.0,558448.74,60,667,0.3335,33.35,2.944,1.29,2.16,0.58,0.374,0,0,0,63.94,B,63.06,70.07,77.08,70.07,A,67.0,APPROVE,2026-06-10
SME_00757,Fresh AgroProcessing Hub,AgriTech,Growth,11,4,505298.28,56253.0,252649.14,36,584,0.484,48.4,4.491,2.57,1.79,0.4,0.341,0,0,0,52.86,B,47.06,52.29,57.52,52.29,B,52.58,CONDITIONAL REVIEW,2026-06-10
SME_00758,Prime Accessories Works,Textile,Growth,13,5,731959.8,70177.8,365979.9,24,624,0.4105,41.05,5.215,2.04,1.78,0.39,0.6,1,0,0,76.06,A,59.84,66.49,73.14,66.49,B,71.28,CONDITIONAL REVIEW,2026-06-10
SME_00759,Ever HomeGoods Foods,Retail,Micro,3,8,352262.28,63944.88,176131.14,12,544,0.5563,55.63,2.754,2.61,1.79,0.39,0.333,1,0,1,42.11,C,40.88,45.42,49.96,45.42,C,43.77,FRAUD REVIEW,2026-06-10
SME_00760,Nova Bakery Ventures,Food,Small,0,14,450815.76,11987.64,225407.88,12,499,0.6386000000000001,63.86,9.9,3.31,1.51,0.26,0.127,1,1,0,35.48,C,44.92,49.91,54.9,49.91,C,42.69,REJECT,2026-06-10
SME_00761,Secure Diagnostics Mart,Healthcare,Small,14,9,1235484.12,293053.2,617742.06,36,755,0.17320000000000002,17.32,2.108,0.25,2.71,0.86,0.393,0,0,0,78.08,A,71.69,79.66,87.63,79.66,A,78.87,APPROVE,2026-06-10
SME_00762,Nova Grocery Hub,Retail,Micro,8,18,634005.0,61326.12,317002.5,24,624,0.41169999999999995,41.17,5.169,1.92,2.41,0.7,0.465,1,0,0,55.42,B,57.72,64.13,70.54,64.13,B,59.77,CONDITIONAL REVIEW,2026-06-10
SME_00763,Golden HomeGoods Partners,Retail,Medium,11,20,1191300.48,142134.96,595650.24,24,571,0.5071,50.71,4.191,2.73,1.79,0.39,0.35,1,0,0,44.18,C,44.83,49.81,54.79,49.81,C,47.0,CONDITIONAL REVIEW,2026-06-10
SME_00764,Fresh HomeGoods Logistics,Retail,Micro,5,19,475146.24,58368.12,237573.12,24,598,0.45799999999999996,45.8,4.07,2.05,1.93,0.46,0.275,1,0,0,56.64,B,57.66,64.07,70.48,64.07,B,60.35,CONDITIONAL REVIEW,2026-06-10
SME_00765,Trust Garments Hub,Textile,Small,4,19,1687445.16,291285.96,843722.58,48,617,0.4235,42.35,2.897,2.08,2.11,0.56,0.181,1,0,0,50.27,B,57.73,64.14,70.55,64.14,B,57.2,CONDITIONAL REVIEW,2026-06-10
SME_00766,Rapid Electronics Works,Retail,Micro,3,5,456777.72,24558.12,228388.86,12,504,0.6298,62.98,9.3,2.9,1.43,0.22,0.189,1,0,1,35.82,C,43.94,48.82,53.7,48.82,C,42.32,FRAUD REVIEW,2026-06-10
SME_00767,Smart MetalWorks Agro,Manufacturing,Small,3,12,895592.52,124019.76,447796.26,48,598,0.45840000000000003,45.84,3.611,2.6,1.77,0.38,0.417,1,0,0,65.47,B,52.05,57.83,63.61,57.83,B,61.65,CONDITIONAL REVIEW,2026-06-10
SME_00768,Nova Electronics Ventures,Retail,Micro,7,6,777224.04,146764.08,388612.02,48,661,0.3439,34.39,2.648,0.89,2.14,0.57,0.232,0,0,0,69.26,B,66.56,73.96,81.36,73.96,A,71.61,APPROVE,2026-06-10
SME_00769,Nova Grocery Foods,Retail,Small,2,3,139738.92,32321.64,69869.46,60,688,0.29469999999999996,29.47,2.162,1.75,2.36,0.68,0.147,0,0,0,54.07,B,58.79,65.32,71.85,65.32,B,59.69,APPROVE,2026-06-10
SME_00770,Blue SupplyChain Studio,Logistics,Micro,12,8,847578.0,53649.24,423789.0,36,527,0.5866,58.66,7.899,2.94,1.45,0.23,0.069,1,0,0,33.4,C,39.75,44.17,48.59,44.17,C,38.78,CONDITIONAL REVIEW,2026-06-10
SME_00771,Smart Packaging Mart,Manufacturing,Growth,7,20,789636.12,162620.64,394818.06,60,697,0.27869999999999995,27.87,2.428,1.61,2.33,0.67,0.439,0,0,0,78.2,A,72.59,80.66,88.73,80.66,A,79.43,APPROVE,2026-06-10
SME_00772,Nova Bakery Traders,Food,Micro,13,12,1574582.52,287559.12,787291.26,12,631,0.3983,39.83,2.738,1.87,2.25,0.62,0.075,1,0,0,45.21,C,58.33,64.81,71.29,64.81,B,55.01,CONDITIONAL REVIEW,2026-06-10
SME_00773,Prime Delivery Partners,Logistics,Small,7,30,745097.4,121983.48,372548.7,48,742,0.19579999999999997,19.58,3.054,1.11,2.65,0.83,0.464,0,0,0,78.73,A,72.52,80.58,88.64,80.58,A,79.66,APPROVE,2026-06-10
SME_00774,Rapid AccountingTech Studio,FinTech,Micro,4,10,653966.52,124730.28,326983.26,48,695,0.28190000000000004,28.19,2.622,0.89,2.64,0.82,0.334,0,0,0,70.11,A,67.16,74.62,82.08,74.62,A,72.37,APPROVE,2026-06-10
SME_00775,Alpha Electronics Textiles,Retail,Micro,7,39,715234.08,87220.56,357617.04,12,710,0.25460000000000005,25.46,4.1,1.3,1.98,0.49,0.457,1,0,0,80.74,A,74.48,82.75,91.03,82.75,A,81.75,APPROVE,2026-06-10
SME_00776,Green Dyeing Agro,Textile,Micro,2,10,935720.28,205669.32,467860.14,36,740,0.19920000000000004,19.92,2.275,0.4,2.5,0.75,0.338,0,0,0,69.58,B,75.48,83.87,92.26,83.87,A,76.72,APPROVE,2026-06-10
SME_00777,Urban Delivery Agro,Logistics,Micro,12,9,1238171.4,185544.12,619085.7,60,730,0.2177,21.77,3.337,0.76,2.2,0.6,0.41,0,0,0,79.5,A,79.29,88.1,96.91,88.1,A,83.8,APPROVE,2026-06-10
SME_00778,Vertex HomeGoods Mart,Retail,Micro,10,4,307947.84,40212.72,153973.92,24,607,0.4417,44.17,3.829,2.78,2.24,0.62,0.279,1,0,0,55.06,B,56.68,62.98,69.28,62.98,B,59.02,CONDITIONAL REVIEW,2026-06-10
SME_00779,Ever Payments Hub,FinTech,Small,2,18,1791566.04,177883.08,895783.02,24,703,0.26749999999999996,26.75,5.036,1.54,2.06,0.53,0.284,0,0,0,55.15,B,61.14,67.93,74.72,67.93,B,61.54,APPROVE,2026-06-10
SME_00780,Urban Fabric Logistics,Textile,Medium,8,7,545599.56,22900.56,272799.78,36,575,0.4999,49.99,9.9,2.42,1.38,0.19,0.165,1,1,0,40.68,C,50.49,56.1,61.71,56.1,B,48.39,CONDITIONAL REVIEW,2026-06-10
SME_00781,Secure LightManufacturing Mart,Manufacturing,Micro,8,6,750584.64,68532.84,375292.32,60,609,0.43799999999999994,43.8,5.476,1.83,1.81,0.41,0.292,1,0,0,49.89,C,55.42,61.58,67.74,61.58,B,55.73,CONDITIONAL REVIEW,2026-06-10
SME_00782,Vertex Accessories Textiles,Textile,Small,3,19,1539100.2,209289.72,769550.1,12,598,0.45899999999999996,45.9,3.677,2.06,1.59,0.3,0.392,1,0,0,53.65,B,56.3,62.56,68.82,62.56,B,58.11,CONDITIONAL REVIEW,2026-06-10
SME_00783,Urban Bakery Partners,Food,Small,2,18,633255.24,74246.64,316627.62,36,537,0.5692999999999999,56.93,4.265,2.59,1.31,0.15,0.203,1,0,1,41.27,C,47.55,52.83,58.11,52.83,B,47.05,FRAUD REVIEW,2026-06-10
SME_00784,Secure Warehousing Ventures,Logistics,Micro,11,18,863183.4,94624.32,431591.7,48,609,0.4386,43.86,4.561,1.77,2.27,0.63,0.152,0,1,0,46.76,C,46.78,51.98,57.18,51.98,B,49.37,CONDITIONAL REVIEW,2026-06-10
SME_00785,Rapid Accessories Ventures,Textile,Small,4,7,632091.0,11269.56,316045.5,24,550,0.5457000000000001,54.57,9.9,2.4,1.31,0.15,0.351,1,0,1,57.37,B,50.09,55.65,61.22,55.65,B,56.51,FRAUD REVIEW,2026-06-10
SME_00786,Future ColdStorage Agro,AgriTech,Micro,8,9,527513.52,39349.08,263756.76,24,624,0.4111,41.11,6.703,1.59,1.88,0.44,0.224,0,0,0,56.57,B,60.45,67.17,73.89,67.17,B,61.87,CONDITIONAL REVIEW,2026-06-10
SME_00787,Alpha LendingTech Studio,FinTech,Micro,4,9,985764.36,250628.76,492882.18,60,726,0.22519999999999996,22.52,1.967,0.49,2.89,0.94,0.16,0,1,1,54.71,B,61.8,68.67,75.54,68.67,B,61.69,FRAUD REVIEW,2026-06-10
SME_00788,Urban DairySupport Textiles,AgriTech,Small,9,14,749175.84,71969.4,374587.92,60,587,0.4788,47.88,5.205,2.1,1.85,0.42,0.421,1,0,0,59.11,B,53.35,59.28,65.21,59.28,B,59.2,CONDITIONAL REVIEW,2026-06-10
SME_00789,Ever SMEFinance Hub,FinTech,Growth,1,23,1333910.04,268509.0,666955.02,60,761,0.16110000000000002,16.11,2.484,0.86,2.56,0.78,0.513,0,0,0,70.34,A,72.14,80.16,88.18,80.16,A,75.25,APPROVE,2026-06-10
SME_00790,Ever SupplyChain Mart,Logistics,Growth,5,11,892327.44,65776.56,446163.72,48,507,0.6233,62.33,6.783,2.89,1.39,0.2,0.153,1,0,1,38.09,C,39.49,43.88,48.27,43.88,C,40.98,FRAUD REVIEW,2026-06-10
SME_00791,Prime Plastic Textiles,Manufacturing,Growth,8,30,1560901.44,209672.52,780450.72,24,643,0.3769,37.69,3.722,1.68,2.11,0.55,0.242,1,0,0,55.81,B,62.37,69.3,76.23,69.3,B,62.55,CONDITIONAL REVIEW,2026-06-10
SME_00792,Blue Beverage Hub,Food,Small,6,15,861567.24,9477.36,430783.62,36,455,0.7176,71.76,9.9,3.37,1.18,0.09,0.236,2,1,0,30.06,C,38.7,43.0,47.3,43.0,C,36.53,REJECT,2026-06-10
SME_00793,Urban FarmInputs Enterprises,AgriTech,Micro,9,8,734799.0,173620.32,367399.5,36,750,0.1825,18.25,2.116,1.45,2.89,0.94,0.382,0,0,0,77.78,A,69.44,77.15,84.87,77.15,A,77.47,APPROVE,2026-06-10
SME_00794,Prime HomeGoods Enterprises,Retail,Small,3,15,595969.08,123861.12,297984.54,36,678,0.31320000000000003,31.32,2.406,1.05,2.22,0.61,0.263,1,0,0,58.12,B,69.25,76.94,84.63,76.94,A,67.53,APPROVE,2026-06-10
SME_00795,Secure Electronics Foods,Retail,Micro,6,25,685692.6,152165.04,342846.3,36,764,0.15580000000000005,15.58,2.253,0.35,2.71,0.86,0.138,0,0,0,56.23,B,76.94,85.49,94.04,85.49,A,70.86,APPROVE,2026-06-10
SME_00796,Rapid FarmInputs Solutions,AgriTech,Micro,11,30,935175.36,180801.96,467587.68,36,639,0.3843,38.43,2.586,2.12,2.13,0.57,0.324,0,0,0,69.32,B,59.18,65.76,72.34,65.76,B,67.54,CONDITIONAL REVIEW,2026-06-10
SME_00797,Green Fashion Digital,Retail,Micro,5,18,853683.6,106417.56,426841.8,60,600,0.45430000000000004,45.43,4.011,1.76,1.77,0.39,0.154,0,0,0,39.47,C,51.77,57.52,63.27,57.52,B,48.5,CONDITIONAL REVIEW,2026-06-10
SME_00798,Secure Grocery Hub,Retail,Small,2,9,533164.08,98229.84,266582.04,48,683,0.3045,30.45,2.714,0.86,2.38,0.69,0.112,0,1,1,45.45,C,59.69,66.32,72.95,66.32,B,55.88,FRAUD REVIEW,2026-06-10
SME_00799,Fresh HealthServices Care,Healthcare,Small,12,8,1250684.64,158747.88,625342.32,48,595,0.46430000000000005,46.43,3.939,1.97,2.1,0.55,0.35,1,0,0,48.2,C,54.1,60.11,66.12,60.11,B,54.16,CONDITIONAL REVIEW,2026-06-10
SME_00800,Prime Pharmacy Studio,Healthcare,Micro,11,13,776697.36,134080.8,388348.68,24,743,0.19510000000000005,19.51,2.896,0.56,2.71,0.86,0.516,0,1,0,68.76,B,66.27,73.63,80.99,73.63,A,71.19,APPROVE,2026-06-10
